,day,best_agent_profit,day_best_agent_profit
4051,4051,75783.28046989441,74920.13949775696
4052,4052,75783.28046989441,74920.13949775696
4053,4053,75783.28046989441,75101.12499427795
4054,4054,75783.28046989441,75101.12499427795
4055,4055,75783.28046989441,75101.12499427795
4056,4056,75783.28046989441,74920.13949775696
4057,4057,75783.28046989441,74928.27981758118
4058,4058,75783.28046989441,74920.13949775696
4059,4059,75783.28046989441,74920.88641166687
4060,4060,75783.28046989441,74920.13949775696
4061,4061,75783.28046989441,74920.13949775696
4062,4062,75783.28046989441,74920.13949775696
4063,4063,75783.28046989441,74920.13949775696
4064,4064,75783.28046989441,74920.13949775696
4065,4065,75783.28046989441,74920.13949775696
4066,4066,75783.28046989441,74920.13949775696
4067,4067,75783.28046989441,74920.13949775696
4068,4068,75783.28046989441,74960.5020313263
4069,4069,75783.28046989441,74960.5020313263
4070,4070,75783.28046989441,74960.5020313263
4071,4071,75783.28046989441,74960.5020313263
4072,4072,75783.28046989441,74960.5020313263
4073,4073,75783.28046989441,74960.5020313263
4074,4074,75783.28046989441,74960.5020313263
4075,4075,75783.28046989441,74960.5020313263
4076,4076,75783.28046989441,74960.5020313263
4077,4077,75783.28046989441,74960.5020313263
4078,4078,75783.28046989441,74969.7941455841
4079,4079,75783.28046989441,74969.7941455841
4080,4080,75783.28046989441,74969.7941455841
4081,4081,75783.28046989441,74969.7941455841
4082,4082,75783.28046989441,74969.7941455841
4083,4083,75783.28046989441,74969.7941455841
4084,4084,75783.28046989441,74969.7941455841
4085,4085,75783.28046989441,74969.7941455841
4086,4086,75783.28046989441,74969.7941455841
4087,4087,75783.28046989441,74969.7941455841
4088,4088,75783.28046989441,74969.7941455841
4089,4089,75783.28046989441,74969.7941455841
4090,4090,75783.28046989441,74969.7941455841
4091,4091,75783.28046989441,74969.7941455841
4092,4092,75783.28046989441,74969.7941455841
4093,4093,75783.28046989441,74969.7941455841
4094,4094,75783.28046989441,74969.7941455841
4095,4095,75783.28046989441,74969.7941455841
4096,4096,75783.28046989441,74969.7941455841
4097,4097,75783.28046989441,74969.7941455841
4098,4098,75783.28046989441,74969.7941455841
4099,4099,75783.28046989441,74969.7941455841
4100,4100,75783.28046989441,74969.7941455841
4101,4101,75783.28046989441,74970.4035243988
4102,4102,75783.28046989441,74970.82925796509
4103,4103,75783.28046989441,74970.4035243988
4104,4104,75783.28046989441,74970.4035243988
4105,4105,75783.28046989441,74970.4035243988
4106,4106,75783.28046989441,74970.4035243988
4107,4107,75783.28046989441,74969.7941455841
4108,4108,75783.28046989441,74969.7941455841
4109,4109,75783.28046989441,74969.7941455841
4110,4110,75783.28046989441,74969.7941455841
4111,4111,75783.28046989441,74969.7941455841
4112,4112,75783.28046989441,74969.7941455841
4113,4113,75783.28046989441,74969.7941455841
4114,4114,75783.28046989441,74969.7941455841
4115,4115,75783.28046989441,74969.7941455841
4116,4116,75783.28046989441,74969.7941455841
4117,4117,75783.28046989441,74969.7941455841
4118,4118,75783.28046989441,74969.7941455841
4119,4119,75783.28046989441,74969.7941455841
4120,4120,75783.28046989441,74969.7941455841
4121,4121,75783.28046989441,74969.7941455841
4122,4122,75783.28046989441,74969.7941455841
4123,4123,75783.28046989441,74969.7941455841
4124,4124,75783.28046989441,74969.7941455841
4125,4125,75783.28046989441,74969.7941455841
4126,4126,75783.28046989441,74969.7941455841
4127,4127,75783.28046989441,74977.45414924622
4128,4128,75783.28046989441,74969.96914100647
4129,4129,75783.28046989441,74969.7941455841
4130,4130,75783.28046989441,74969.7941455841
4131,4131,75783.28046989441,74969.7941455841
4132,4132,75783.28046989441,74969.7941455841
4133,4133,75783.28046989441,74969.7941455841
4134,4134,75783.28046989441,74969.7941455841
4135,4135,75783.28046989441,74969.7941455841
4136,4136,75783.28046989441,74969.7941455841
4137,4137,75783.28046989441,74969.7941455841
4138,4138,75783.28046989441,74969.7941455841
4139,4139,75783.28046989441,74969.7941455841
4140,4140,75783.28046989441,74969.7941455841
4141,4141,75783.28046989441,74969.7941455841
4142,4142,75783.28046989441,74969.7941455841
4143,4143,75783.28046989441,74969.7941455841
4144,4144,75783.28046989441,74969.7941455841
4145,4145,75783.28046989441,74969.7941455841
4146,4146,75783.28046989441,74915.01986122131
4147,4147,75783.28046989441,74915.01986122131
4148,4148,75783.28046989441,74915.01986122131
4149,4149,75783.28046989441,74915.01986122131
4150,4150,75783.28046989441,74915.01986122131
4151,4151,75783.28046989441,74915.01986122131
4152,4152,75783.28046989441,74915.01986122131
4153,4153,75783.28046989441,74915.01986122131
4154,4154,75783.28046989441,74915.01986122131
4155,4155,75783.28046989441,74915.01986122131
4156,4156,75783.28046989441,74915.01986122131
4157,4157,75783.28046989441,74915.01986122131
4158,4158,75783.28046989441,74915.01986122131
4159,4159,75783.28046989441,74915.01986122131
4160,4160,75783.28046989441,74915.01986122131
4161,4161,75783.28046989441,74915.01986122131
4162,4162,75783.28046989441,74915.01986122131
4163,4163,75783.28046989441,74915.01986122131
4164,4164,75783.28046989441,74915.01986122131
4165,4165,75783.28046989441,74915.01986122131
4166,4166,75783.28046989441,74915.01986122131
4167,4167,75783.28046989441,74915.01986122131
4168,4168,75783.28046989441,74915.01986122131
4169,4169,75783.28046989441,74915.01986122131
4170,4170,75783.28046989441,74915.01986122131
4171,4171,75783.28046989441,75273.19986915588
4172,4172,75783.28046989441,75273.19986915588
4173,4173,75783.28046989441,75273.19986915588
4174,4174,75783.28046989441,75273.19986915588
4175,4175,75783.28046989441,74915.01986122131
4176,4176,75783.28046989441,74915.01986122131
4177,4177,75783.28046989441,74915.01986122131
4178,4178,75783.28046989441,74915.01986122131
4179,4179,75783.28046989441,74915.01986122131
4180,4180,75783.28046989441,74915.01986122131
4181,4181,75783.28046989441,74915.01986122131
4182,4182,75783.28046989441,74915.01986122131
4183,4183,75783.28046989441,74915.01986122131
4184,4184,75783.28046989441,74915.01986122131
4185,4185,75783.28046989441,74915.01986122131
4186,4186,75783.28046989441,74915.01986122131
4187,4187,75783.28046989441,74915.01986122131
4188,4188,75783.28046989441,74915.01986122131
4189,4189,75783.28046989441,74915.01986122131
4190,4190,75783.28046989441,75229.52990150452
4191,4191,75783.28046989441,75229.52990150452
4192,4192,75783.28046989441,75229.52990150452
4193,4193,75783.28046989441,75229.52990150452
4194,4194,75783.28046989441,75214.42991065979
4195,4195,75783.28046989441,75214.42991065979
4196,4196,75783.28046989441,75070.16988563538
4197,4197,75783.28046989441,75237.94988441467
4198,4198,75783.28046989441,75237.94988441467
4199,4199,75783.28046989441,75237.94988441467
4200,4200,75783.28046989441,74910.80986976624
4201,4201,75783.28046989441,75108.55990028381
4202,4202,75783.28046989441,75108.55990028381
4203,4203,75783.28046989441,74910.80986976624
4204,4204,75783.28046989441,74910.80986976624
4205,4205,75783.28046989441,74910.80986976624
4206,4206,75783.28046989441,74910.80986976624
4207,4207,75783.28046989441,74910.80986976624
4208,4208,75783.28046989441,74910.80986976624
4209,4209,75783.28046989441,74910.80986976624
4210,4210,75783.28046989441,74910.80986976624
4211,4211,75783.28046989441,74910.80986976624
4212,4212,75783.28046989441,74910.80986976624
4213,4213,75783.28046989441,74910.80986976624
4214,4214,75783.28046989441,74910.80986976624
4215,4215,75783.28046989441,74910.80986976624
4216,4216,75783.28046989441,74910.80986976624
4217,4217,75783.28046989441,74910.80986976624
4218,4218,75783.28046989441,74910.80986976624
4219,4219,75783.28046989441,74910.80986976624
4220,4220,75783.28046989441,74910.80986976624
4221,4221,75783.28046989441,74910.80986976624
4222,4222,75783.28046989441,74910.80986976624
4223,4223,75783.28046989441,74910.80986976624
4224,4224,75783.28046989441,74910.80986976624
4225,4225,75783.28046989441,74927.39609718323
4226,4226,75783.28046989441,74927.39609718323
4227,4227,75783.28046989441,74927.39609718323
4228,4228,75783.28046989441,74927.39609718323
4229,4229,75783.28046989441,75015.27256202698
4230,4230,75783.28046989441,75015.27256202698
4231,4231,75783.28046989441,74927.39609718323
4232,4232,75783.28046989441,74927.39609718323
4233,4233,75783.28046989441,74927.39609718323
4234,4234,75783.28046989441,74927.39609718323
4235,4235,75783.28046989441,74927.39609718323
4236,4236,75783.28046989441,74927.39609718323
4237,4237,75783.28046989441,74927.39609718323
4238,4238,75783.28046989441,74927.39609718323
4239,4239,75783.28046989441,74927.39609718323
4240,4240,75783.28046989441,74930.56197547913
4241,4241,75783.28046989441,74927.39609718323
4242,4242,75783.28046989441,74927.39609718323
4243,4243,75783.28046989441,74927.39609718323
4244,4244,75783.28046989441,74928.215051651
4245,4245,75783.28046989441,74927.61485862732
4246,4246,75783.28046989441,74927.39609718323
4247,4247,75783.28046989441,74927.39609718323
4248,4248,75783.28046989441,74927.39609718323
4249,4249,75783.28046989441,74927.39609718323
4250,4250,75783.28046989441,74927.39609718323
4251,4251,75783.28046989441,74927.39609718323
4252,4252,75783.28046989441,74927.39609718323
4253,4253,75783.28046989441,74927.39609718323
4254,4254,75783.28046989441,74927.39609718323
4255,4255,75783.28046989441,74946.78091621399
4256,4256,75783.28046989441,74927.39609718323
4257,4257,75783.28046989441,74927.39609718323
4258,4258,75783.28046989441,74927.39609718323
4259,4259,75783.28046989441,74927.39609718323
4260,4260,75783.28046989441,74927.39609718323
4261,4261,75783.28046989441,74927.39609718323
4262,4262,75783.28046989441,74928.13553237915
4263,4263,75783.28046989441,74928.13553237915
4264,4264,75783.28046989441,74928.13553237915
4265,4265,75783.28046989441,74928.13553237915
4266,4266,75783.28046989441,74928.13553237915
4267,4267,75783.28046989441,74928.13553237915
4268,4268,75783.28046989441,74930.91276359558
4269,4269,75783.28046989441,74930.91276359558
4270,4270,75783.28046989441,74928.13553237915
4271,4271,75783.28046989441,74928.13553237915
4272,4272,75783.28046989441,74928.13553237915
4273,4273,75783.28046989441,74924.90005874634
4274,4274,75783.28046989441,74924.90005874634
4275,4275,75783.28046989441,74924.90005874634
4276,4276,75783.28046989441,74924.90005874634
4277,4277,75783.28046989441,74874.20147323608
4278,4278,75783.28046989441,74874.20147323608
4279,4279,75783.28046989441,74874.20147323608
4280,4280,75783.28046989441,74874.04912757874
4281,4281,75783.28046989441,74874.04912757874
4282,4282,75783.28046989441,74874.04912757874
4283,4283,75783.28046989441,74874.04912757874
4284,4284,75783.28046989441,74874.04912757874
4285,4285,75783.28046989441,74883.9587135315
4286,4286,75783.28046989441,74885.70276069641
4287,4287,75783.28046989441,74885.70276069641
4288,4288,75783.28046989441,74885.70276069641
4289,4289,75783.28046989441,74885.70276069641
4290,4290,75783.28046989441,74875.47947883606
4291,4291,75783.28046989441,74876.38931083679
4292,4292,75783.28046989441,74876.38931083679
4293,4293,75783.28046989441,74876.38931083679
4294,4294,75783.28046989441,74876.38931083679
4295,4295,75783.28046989441,74933.87526512146
4296,4296,75783.28046989441,74933.87526512146
4297,4297,75783.28046989441,74876.38931083679
4298,4298,75783.28046989441,74876.38931083679
4299,4299,75783.28046989441,74876.38931083679
4300,4300,75783.28046989441,74876.38931083679
4301,4301,75783.28046989441,74876.38931083679
4302,4302,75783.28046989441,74876.38931083679
4303,4303,75783.28046989441,74876.38931083679
4304,4304,75783.28046989441,74876.38931083679
4305,4305,75783.28046989441,74876.38931083679
4306,4306,75783.28046989441,74876.38931083679
4307,4307,75783.28046989441,74691.37763023376
4308,4308,75783.28046989441,74691.37763023376
4309,4309,75783.28046989441,74691.37763023376
4310,4310,75783.28046989441,74691.37763023376
4311,4311,75783.28046989441,74691.37763023376
4312,4312,75783.28046989441,74691.37763023376
4313,4313,75783.28046989441,74691.37763023376
4314,4314,75783.28046989441,74691.37763023376
4315,4315,75783.28046989441,74691.37763023376
4316,4316,75783.28046989441,74691.98263168335
4317,4317,75783.28046989441,74693.59466362
4318,4318,75783.28046989441,74691.98263168335
4319,4319,75783.28046989441,74691.98263168335
4320,4320,75783.28046989441,74691.98263168335
4321,4321,75783.28046989441,74691.98263168335
4322,4322,75783.28046989441,74691.37763023376
4323,4323,75783.28046989441,74691.37763023376
4324,4324,75783.28046989441,74691.37763023376
4325,4325,75783.28046989441,74706.97804069519
4326,4326,75783.28046989441,74706.97804069519
4327,4327,75783.28046989441,74706.97804069519
4328,4328,75783.28046989441,74706.97804069519
4329,4329,75783.28046989441,74706.97804069519
4330,4330,75783.28046989441,74706.97804069519
4331,4331,75783.28046989441,74706.97804069519
4332,4332,75783.28046989441,74706.97804069519
4333,4333,75783.28046989441,74706.97804069519
4334,4334,75783.28046989441,74706.97804069519
4335,4335,75783.28046989441,74706.97804069519
4336,4336,75783.28046989441,74706.97804069519
4337,4337,75783.28046989441,74706.97804069519
4338,4338,75783.28046989441,74706.97804069519
4339,4339,75783.28046989441,74706.97804069519
4340,4340,75783.28046989441,74706.97804069519
4341,4341,75783.28046989441,74706.97804069519
4342,4342,75783.28046989441,74706.97804069519
4343,4343,75783.28046989441,74706.97804069519
4344,4344,75783.28046989441,74706.97804069519
4345,4345,75783.28046989441,74706.97804069519
4346,4346,75783.28046989441,74706.97804069519
4347,4347,75783.28046989441,74706.97804069519
4348,4348,75783.28046989441,74706.97804069519
4349,4349,75783.28046989441,74706.97804069519
4350,4350,75783.28046989441,74706.97804069519
4351,4351,75783.28046989441,74706.97804069519
4352,4352,75783.28046989441,74707.6980419159
4353,4353,75783.28046989441,74706.97804069519
4354,4354,75783.28046989441,74706.97804069519
4355,4355,75783.28046989441,74706.97804069519
4356,4356,75783.28046989441,74706.97804069519
4357,4357,75783.28046989441,74706.97804069519
4358,4358,75783.28046989441,74706.97804069519
4359,4359,75783.28046989441,74706.97804069519
4360,4360,75783.28046989441,74706.97804069519
4361,4361,75783.28046989441,74706.97804069519
4362,4362,75783.28046989441,74706.97804069519
4363,4363,75783.28046989441,74706.97804069519
4364,4364,75783.28046989441,74706.97804069519
4365,4365,75783.28046989441,74706.97804069519
4366,4366,75783.28046989441,74706.97804069519
4367,4367,75783.28046989441,74706.97804069519
4368,4368,75783.28046989441,74706.97804069519
4369,4369,75783.28046989441,74706.97804069519
4370,4370,75783.28046989441,74706.97804069519
4371,4371,75783.28046989441,74706.97804069519
4372,4372,75783.28046989441,74706.97804069519
4373,4373,75783.28046989441,74706.97804069519
4374,4374,75783.28046989441,74706.97804069519
4375,4375,75783.28046989441,74706.97804069519
4376,4376,75783.28046989441,74706.97804069519
4377,4377,75783.28046989441,74706.97804069519
4378,4378,75783.28046989441,74706.97804069519
4379,4379,75783.28046989441,74706.97804069519
4380,4380,75783.28046989441,74706.97804069519
4381,4381,75783.28046989441,74706.3300151825
4382,4382,75783.28046989441,74706.3300151825
4383,4383,75783.28046989441,74706.3300151825
4384,4384,75783.28046989441,74704.12293815613
4385,4385,75783.28046989441,74704.12293815613
4386,4386,75783.28046989441,74704.12293815613
4387,4387,75783.28046989441,74651.66087913513
4388,4388,75783.28046989441,74651.66087913513
4389,4389,75783.28046989441,74651.66087913513
4390,4390,75783.28046989441,74651.66087913513
4391,4391,75783.28046989441,74651.66087913513
4392,4392,75783.28046989441,74651.66087913513
4393,4393,75783.28046989441,74651.66087913513
4394,4394,75783.28046989441,74651.66087913513
4395,4395,75783.28046989441,74649.2808971405
4396,4396,75783.28046989441,74649.2808971405
4397,4397,75783.28046989441,74649.2808971405
4398,4398,75783.28046989441,74649.2808971405
4399,4399,75783.28046989441,74649.2808971405
4400,4400,75783.28046989441,74649.2808971405
4401,4401,75783.28046989441,74649.2808971405
4402,4402,75783.28046989441,74649.2808971405
4403,4403,75783.28046989441,74649.2808971405
4404,4404,75783.28046989441,74649.37230873108
4405,4405,75783.28046989441,74649.37230873108
4406,4406,75783.28046989441,74650.86305809021
4407,4407,75783.28046989441,74652.84855079651
4408,4408,75783.28046989441,74652.84855079651
4409,4409,75783.28046989441,74652.84855079651
4410,4410,75783.28046989441,74652.21904563904
4411,4411,75783.28046989441,74842.43237876892
4412,4412,75783.28046989441,74842.43237876892
4413,4413,75783.28046989441,74842.43237876892
4414,4414,75783.28046989441,74842.43237876892
4415,4415,75783.28046989441,75666.43239402771
4416,4416,75783.28046989441,74649.2808971405
4417,4417,75783.28046989441,74652.84855079651
4418,4418,75783.28046989441,74651.0647239685
4419,4419,75783.28046989441,74651.0647239685
4420,4420,75783.28046989441,74651.0647239685
4421,4421,75783.28046989441,74649.2808971405
4422,4422,75783.28046989441,74649.2808971405
4423,4423,75783.28046989441,74649.2808971405
4424,4424,75783.28046989441,74649.2808971405
4425,4425,75783.28046989441,74650.93775367737
4426,4426,75783.28046989441,74650.93775367737
4427,4427,75783.28046989441,74649.2808971405
4428,4428,75783.28046989441,74652.0568408966
4429,4429,75783.28046989441,74649.2808971405
4430,4430,75783.28046989441,74649.2808971405
4431,4431,75783.28046989441,74649.2808971405
4432,4432,75783.28046989441,74649.2808971405
4433,4433,75783.28046989441,74649.2808971405
4434,4434,75783.28046989441,74649.2808971405
4435,4435,75783.28046989441,74649.2808971405
4436,4436,75783.28046989441,74649.2808971405
4437,4437,75783.28046989441,74649.2808971405
4438,4438,75783.28046989441,74649.2808971405
4439,4439,75783.28046989441,74649.2808971405
4440,4440,75783.28046989441,74649.2808971405
4441,4441,75783.28046989441,74649.2808971405
4442,4442,75783.28046989441,74645.51461219788
4443,4443,75783.28046989441,74645.51461219788
4444,4444,75783.28046989441,74645.51461219788
4445,4445,75783.28046989441,74645.51461219788
4446,4446,75783.28046989441,74645.51461219788
4447,4447,75783.28046989441,74645.51461219788
4448,4448,75783.28046989441,74648.9043045044
4449,4449,75783.28046989441,74645.51461219788
4450,4450,75783.28046989441,74645.51461219788
4451,4451,75783.28046989441,74645.51461219788
4452,4452,75783.28046989441,74645.51461219788
4453,4453,75783.28046989441,74645.51461219788
4454,4454,75783.28046989441,74645.51461219788
4455,4455,75783.28046989441,74645.51461219788
4456,4456,75783.28046989441,74645.51461219788
4457,4457,75783.28046989441,74660.86908340454
4458,4458,75783.28046989441,74645.51461219788
4459,4459,75783.28046989441,74645.51461219788
4460,4460,75783.28046989441,74645.51461219788
4461,4461,75783.28046989441,74645.51461219788
4462,4462,75783.28046989441,74645.51461219788
4463,4463,75783.28046989441,74645.51461219788
4464,4464,75783.28046989441,74645.51461219788
4465,4465,75783.28046989441,74645.51461219788
4466,4466,75783.28046989441,74645.51461219788
4467,4467,75783.28046989441,74645.51461219788
4468,4468,75783.28046989441,74645.51461219788
4469,4469,75783.28046989441,74645.51461219788
4470,4470,75783.28046989441,74649.16117286682
4471,4471,75783.28046989441,74649.16117286682
4472,4472,75783.28046989441,74649.16117286682
4473,4473,75783.28046989441,74647.50116920471
4474,4474,75783.28046989441,74661.35245704651
4475,4475,75783.28046989441,74661.35245704651
4476,4476,75783.28046989441,74661.35245704651
4477,4477,75783.28046989441,74661.35245704651
4478,4478,75783.28046989441,74661.35245704651
4479,4479,75783.28046989441,74661.35245704651
4480,4480,75783.28046989441,74659.78989601135
4481,4481,75783.28046989441,74659.78989601135
4482,4482,75783.28046989441,74659.78989601135
4483,4483,75783.28046989441,74660.2432308197
4484,4484,75783.28046989441,74776.38356208801
4485,4485,75783.28046989441,74776.38356208801
4486,4486,75783.28046989441,74776.38356208801
4487,4487,75783.28046989441,74776.38356208801
4488,4488,75783.28046989441,74776.38356208801
4489,4489,75783.28046989441,74776.38356208801
4490,4490,75783.28046989441,74776.38356208801
4491,4491,75783.28046989441,74776.38356208801
4492,4492,75783.28046989441,74776.38356208801
4493,4493,75783.28046989441,74776.38356208801
4494,4494,75783.28046989441,74776.38356208801
4495,4495,75783.28046989441,74776.38356208801
4496,4496,75783.28046989441,74776.38356208801
4497,4497,75783.28046989441,74776.38356208801
4498,4498,75783.28046989441,74776.38356208801
4499,4499,75783.28046989441,74776.38356208801
4500,4500,75783.28046989441,74776.38356208801
4501,4501,75783.28046989441,74776.38356208801
4502,4502,75783.28046989441,74776.38356208801
4503,4503,75783.28046989441,74776.38356208801
4504,4504,75783.28046989441,74776.38356208801
4505,4505,75783.28046989441,74776.38356208801
4506,4506,75783.28046989441,74776.38356208801
4507,4507,75783.28046989441,74776.38356208801
4508,4508,75783.28046989441,74776.38356208801
4509,4509,75783.28046989441,74776.38356208801
4510,4510,75783.28046989441,75172.23690223694
4511,4511,75783.28046989441,74776.38356208801
4512,4512,75783.28046989441,74776.38356208801
4513,4513,75783.28046989441,74776.38356208801
4514,4514,75783.28046989441,74776.38356208801
4515,4515,75783.28046989441,74776.38356208801
4516,4516,75783.28046989441,74776.38356208801
4517,4517,75783.28046989441,74776.38356208801
4518,4518,75783.28046989441,74776.38356208801
4519,4519,75783.28046989441,74776.38356208801
4520,4520,75783.28046989441,74776.38356208801
4521,4521,75783.28046989441,74776.38356208801
4522,4522,75783.28046989441,74776.38356208801
4523,4523,75783.28046989441,74776.38356208801
4524,4524,75783.28046989441,74776.38356208801
4525,4525,75783.28046989441,74776.38356208801
4526,4526,75783.28046989441,74776.38356208801
4527,4527,75783.28046989441,74776.38356208801
4528,4528,75783.28046989441,74777.75993728638
4529,4529,75783.28046989441,74777.75993728638
4530,4530,75783.28046989441,74798.10472679138
4531,4531,75783.28046989441,74800.93290901184
4532,4532,75783.28046989441,74800.93290901184
4533,4533,75783.28046989441,74798.10472679138
4534,4534,75783.28046989441,74774.93175506592
4535,4535,75783.28046989441,74774.93175506592
4536,4536,75783.28046989441,74774.93175506592
4537,4537,75783.28046989441,74774.93175506592
4538,4538,75783.28046989441,74774.93175506592
4539,4539,75783.28046989441,74774.93175506592
4540,4540,75783.28046989441,74774.93175506592
4541,4541,75783.28046989441,74774.93175506592
4542,4542,75783.28046989441,74774.93175506592
4543,4543,75783.28046989441,75717.99377059937
4544,4544,75783.28046989441,74774.93175506592
4545,4545,75783.28046989441,74774.93175506592
4546,4546,75783.28046989441,74774.93175506592
4547,4547,75783.28046989441,74774.93175506592
4548,4548,75783.28046989441,74783.51122283936
4549,4549,75783.28046989441,74783.51122283936
4550,4550,75783.28046989441,74774.93175506592
4551,4551,75783.28046989441,74774.93175506592
4552,4552,75783.28046989441,74774.93175506592
4553,4553,75783.28046989441,74774.93175506592
4554,4554,75783.28046989441,74774.93175506592
4555,4555,75783.28046989441,74774.93175506592
4556,4556,75783.28046989441,74790.67976379395
4557,4557,75783.28046989441,74790.67976379395
4558,4558,75783.28046989441,74790.67976379395
4559,4559,75783.28046989441,74791.84055900574
4560,4560,75783.28046989441,74791.84055900574
4561,4561,75783.28046989441,74791.84055900574
4562,4562,75783.28046989441,74791.84055900574
4563,4563,75783.28046989441,74791.84055900574
4564,4564,75783.28046989441,74791.84055900574
4565,4565,75783.28046989441,74791.84055900574
4566,4566,75783.28046989441,74791.84055900574
4567,4567,75783.28046989441,74791.948387146
4568,4568,75783.28046989441,74791.948387146
4569,4569,75783.28046989441,74791.948387146
4570,4570,75783.28046989441,74791.948387146
4571,4571,75783.28046989441,74791.948387146
4572,4572,75783.28046989441,74791.948387146
4573,4573,75783.28046989441,74791.948387146
4574,4574,75783.28046989441,74791.948387146
4575,4575,75783.28046989441,74791.54173469543
4576,4576,75783.28046989441,74791.54173469543
4577,4577,75783.28046989441,74791.54173469543
4578,4578,75783.28046989441,74791.54173469543
4579,4579,75783.28046989441,74791.54173469543
4580,4580,75783.28046989441,74791.54173469543
4581,4581,75783.28046989441,74796.16213417053
4582,4582,75783.28046989441,74808.56334877014
4583,4583,75783.28046989441,74791.54173469543
4584,4584,75783.28046989441,74792.49193763733
4585,4585,75783.28046989441,74791.54173469543
4586,4586,75783.28046989441,74791.54173469543
4587,4587,75783.28046989441,74791.54173469543
4588,4588,75783.28046989441,74791.54173469543
4589,4589,75783.28046989441,74791.54173469543
4590,4590,75783.28046989441,74791.54173469543
4591,4591,75783.28046989441,74791.54173469543
4592,4592,75783.28046989441,74791.54173469543
4593,4593,75783.28046989441,74791.54173469543
4594,4594,75783.28046989441,74791.54173469543
4595,4595,75783.28046989441,74791.54173469543
4596,4596,75783.28046989441,74791.54173469543
4597,4597,75783.28046989441,74791.54173469543
4598,4598,75783.28046989441,74791.54173469543
4599,4599,75783.28046989441,74791.54173469543
4600,4600,75783.28046989441,74791.54173469543
4601,4601,75783.28046989441,74791.54173469543
4602,4602,75783.28046989441,74791.54173469543
4603,4603,75783.28046989441,74791.54173469543
4604,4604,75783.28046989441,74791.54173469543
4605,4605,75783.28046989441,74791.54173469543
4606,4606,75783.28046989441,74791.54173469543
4607,4607,75783.28046989441,74791.54173469543
4608,4608,75783.28046989441,74791.54173469543
4609,4609,75783.28046989441,74791.54173469543
4610,4610,75783.28046989441,74791.54173469543
4611,4611,75783.28046989441,74791.54173469543
4612,4612,75783.28046989441,74791.54173469543
4613,4613,75783.28046989441,74791.54173469543
4614,4614,75783.28046989441,74791.54173469543
4615,4615,75783.28046989441,74944.17173957825
4616,4616,75783.28046989441,74944.17173957825
4617,4617,75783.28046989441,74944.17173957825
4618,4618,75783.28046989441,74944.17173957825
4619,4619,75783.28046989441,74944.17173957825
4620,4620,75783.28046989441,74944.17173957825
4621,4621,75783.28046989441,74944.17173957825
4622,4622,75783.28046989441,74944.17173957825
4623,4623,75783.28046989441,74791.54173469543
4624,4624,75783.28046989441,74791.54173469543
4625,4625,75783.28046989441,74791.54173469543
4626,4626,75783.28046989441,74791.54173469543
4627,4627,75783.28046989441,74791.54173469543
4628,4628,75783.28046989441,74791.54173469543
4629,4629,75783.28046989441,74791.54173469543
4630,4630,75783.28046989441,74813.36340522766
4631,4631,75783.28046989441,74813.36340522766
4632,4632,75783.28046989441,74813.36340522766
4633,4633,75783.28046989441,74813.36340522766
4634,4634,75783.28046989441,74813.36340522766
4635,4635,75783.28046989441,74813.36340522766
4636,4636,75783.28046989441,74791.54173469543
4637,4637,75783.28046989441,74791.54173469543
4638,4638,75783.28046989441,74790.84108543396
4639,4639,75783.28046989441,74790.84108543396
4640,4640,75783.28046989441,74757.59801673889
4641,4641,75783.28046989441,74757.59801673889
4642,4642,75783.28046989441,74757.59801673889
4643,4643,75783.28046989441,74757.59801673889
4644,4644,75783.28046989441,74760.29106140137
4645,4645,75783.28046989441,74760.29106140137
4646,4646,75783.28046989441,74760.29106140137
4647,4647,75783.28046989441,74757.59801673889
4648,4648,75783.28046989441,74757.67337989807
4649,4649,75783.28046989441,74757.67337989807
4650,4650,75783.28046989441,74757.59801673889
4651,4651,75783.28046989441,74757.59801673889
4652,4652,75783.28046989441,74757.59801673889
4653,4653,75783.28046989441,74757.59801673889
4654,4654,75783.28046989441,74757.59801673889
4655,4655,75783.28046989441,74766.12723731995
4656,4656,75783.28046989441,74766.12723731995
4657,4657,75783.28046989441,74766.12723731995
4658,4658,75783.28046989441,74766.12723731995
4659,4659,75783.28046989441,74766.12723731995
4660,4660,75783.28046989441,74766.12723731995
4661,4661,75783.28046989441,74766.12723731995
4662,4662,75783.28046989441,74766.12723731995
4663,4663,75783.28046989441,74757.15363502502
4664,4664,75783.28046989441,74757.15363502502
4665,4665,75783.28046989441,74757.1762638092
4666,4666,75783.28046989441,74757.1762638092
4667,4667,75783.28046989441,74757.1762638092
4668,4668,75783.28046989441,74757.15363502502
4669,4669,75783.28046989441,74757.15363502502
4670,4670,75783.28046989441,74757.15363502502
4671,4671,75783.28046989441,74757.15363502502
4672,4672,75783.28046989441,74757.15363502502
4673,4673,75783.28046989441,74757.15363502502
4674,4674,75783.28046989441,74757.15363502502
4675,4675,75783.28046989441,74757.15363502502
4676,4676,75783.28046989441,74758.28108787537
4677,4677,75783.28046989441,74758.28108787537
4678,4678,75783.28046989441,74758.28108787537
4679,4679,75783.28046989441,74758.28108787537
4680,4680,75783.28046989441,74758.28108787537
4681,4681,75783.28046989441,74758.28108787537
4682,4682,75783.28046989441,74758.28108787537
4683,4683,75783.28046989441,74758.28108787537
4684,4684,75783.28046989441,74758.28108787537
4685,4685,75783.28046989441,74758.28108787537
